feature	filter.imprint.BW	syntelog.BW	imprinted.both.BW	filter.imprint.BP	syntelog.BP	feature_type	imprint	syntelog	agreement	expression.type	motif1	motif2	motif.type	either.motif	imprint.syntelog	syntenic.grasses	has.go.term
Zm00001d033916	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033917	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033924	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d033925	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033927	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d033931	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033932	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033933	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033935	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d033937	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	endo.preferred	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d033948	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d033954	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d033955	no.imprint	syntelog	no.imprint	not.detected	NA	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033965	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033966	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033967	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033968	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	endo.preferred	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d033969	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d033975	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d033979	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d033980	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033981	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d033982	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033983	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d033984	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033986	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033989	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d033992	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033993	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d033994	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d033995	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	no.GO
Zm00001d033999	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034000	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d034001	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034004	PEG	syntelog	inconsistent.imprint	no.imprint	syntelog	gene	PEG	conserved.maize	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	PEG_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034005	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034006	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034010	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034011	no.imprint	syntelog	no.imprint	not.detected	NA	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034012	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034013	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034015	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d034017	no.imprint	non.syntelog	non.syntelog	not.detected	NA	gene	no.imprint	variable	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d034018	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034019	no.imprint	syntelog	no.imprint	not.detected	NA	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034023	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034024	not.detected	NA	NA	no.imprint	non.syntelog	gene	no.imprint	variable	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d034025	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034027	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034028	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034030	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034031	not.detected	NA	NA	no.imprint	non.syntelog	gene	no.imprint	variable	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	no.GO
Zm00001d034032	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034033	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034034	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034035	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034036	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034037	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034038	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034048	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034049	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034050	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034054	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034055	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034059	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034062	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034063	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034064	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034066	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034069	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d034072	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034073	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034074	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	endo.preferred	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034076	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034077	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034080	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d034081	no.imprint	syntelog	no.imprint	not.detected	NA	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034090	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034108	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034109	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034111	no.imprint	syntelog	no.imprint	not.detected	NA	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034112	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034115	no.imprint	non.syntelog	non.syntelog	not.detected	NA	gene	no.imprint	variable	mismatched_call	endo.preferred	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	no.GO
Zm00001d034116	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	variable	mismatched_call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d034117	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	nonsyntenic.grasses	no.GO
Zm00001d034118	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d034124	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034125	no.imprint	non.syntelog	non.syntelog	not.detected	NA	gene	no.imprint	variable	mismatched_call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d034129	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034130	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	no.GO
Zm00001d034131	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034132	MEG	non.syntelog	non.syntelog	MEG	non.syntelog	gene	MEG	variable	matched.call	endo.preferred	FALSE	TRUE	motif2	has.motif	MEG_variable	nonsyntenic.grasses	no.GO
Zm00001d034133	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d034137	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d034139	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d034145	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
