gene	TE
Zm00001d035563	DHH00002Zm00001d03850
Zm00001d035567	DHH00002Zm00001d03852
Zm00001d035581	DHH00001Zm00001d09290
Zm00001d035584	RLG02262Zm00001d00003
Zm00001d035585	RLG02262Zm00001d00003
Zm00001d035584	RLX18191Zm00001d00001
Zm00001d035585	RLX18191Zm00001d00001
Zm00001d035590	DHH00002Zm00001d03855
Zm00001d035606	RLC00029Zm00001d00351
Zm00001d035607	RLC00029Zm00001d00351
Zm00001d035606	RLX22053Zm00001d00001
Zm00001d035607	RLX22053Zm00001d00001
Zm00001d035622	RLX22047Zm00001d00001
Zm00001d035623	RLX22047Zm00001d00001
Zm00001d035624	RLX22047Zm00001d00001
Zm00001d035625	RLX22047Zm00001d00001
Zm00001d035633	DHH00002Zm00001d09020
Zm00001d035632	DHH00002Zm00001d09020
Zm00001d035636	RLG00010Zm00001d01243
Zm00001d035636	DHH00002Zm00001d03860
Zm00001d035640	RLX22041Zm00001d00001
Zm00001d035667	DHH00002Zm00001d09025
Zm00001d035712	RLG08479Zm00001d00001
Zm00001d035717	DHH00026Zm00001d00031
Zm00001d035718	DHH00002Zm00001d03864
Zm00001d035724	DHH00002Zm00001d09031
Zm00001d035734	RLX18008Zm00001d00001
Zm00001d035734	RLG02901Zm00001d00002
Zm00001d035744	DHH00002Zm00001d09035
Zm00001d035748	RLC00002Zm00001d14865
Zm00001d035748	DHH00002Zm00001d03865
Zm00001d035769	DHH00002Zm00001d03869
Zm00001d035777	RLG01064Zm00001d00003
Zm00001d035777	RLG22028Zm00001d00001
Zm00001d035777	RLX00210Zm00001d00016
Zm00001d035787	RLX22023Zm00001d00001
Zm00001d035787	DHH00002Zm00001d03872
Zm00001d035793	RLG18577Zm00001d00001
Zm00001d035793	DHH00002Zm00001d03874
Zm00001d035794	RLG08418Zm00001d00001
Zm00001d035801	RLX08415Zm00001d00001
Zm00001d035823	RLG02749Zm00001d00002
Zm00001d035833	RLG19606Zm00001d00001
Zm00001d035855	RLX18572Zm00001d00001
Zm00001d035855	DHH00002Zm00001d09048
Zm00001d035861	RLC00042Zm00001d00156
Zm00001d035861	DHH00002Zm00001d03884
Zm00001d035863	RLX17888Zm00001d00001
Zm00001d035864	RLX19595Zm00001d00001
Zm00001d035864	RLG00003Zm00001d05541
Zm00001d035867	RLX08356Zm00001d00001
Zm00001d035870	RLX08355Zm00001d00001
Zm00001d035873	DHH00002Zm00001d09051
Zm00001d035883	DHH00002Zm00001d09054
Zm00001d035885	DHH00002Zm00001d09054
Zm00001d035894	RLC00042Zm00001d00157
Zm00001d035895	RLC00042Zm00001d00157
Zm00001d035894	DHH00002Zm00001d09055
Zm00001d035910	RLX19593Zm00001d00001
Zm00001d035912	RLG00007Zm00001d03084
Zm00001d035912	RLG00003Zm00001d10871
Zm00001d035912	RLX08338Zm00001d00001
Zm00001d035932	DHH00002Zm00001d03892
Zm00001d035950	RLG00513Zm00001d00007
Zm00001d035952	RLG00513Zm00001d00007
Zm00001d035950	DTA00064Zm00001d00003
Zm00001d035955	RLG19590Zm00001d00001
Zm00001d035955	RLX03204Zm00001d00002
Zm00001d035960	RLG02246Zm00001d00002
Zm00001d035982	RLG17657Zm00001d00001
Zm00001d035984	RLG00226Zm00001d00015
Zm00001d035986	RLG00006Zm00001d03697
Zm00001d035986	RLG00001Zm00001d09077
Zm00001d036006	RLX00678Zm00001d00006
Zm00001d036006	RLC00002Zm00001d14871
Zm00001d036006	RLG00393Zm00001d00009
Zm00001d036006	RLC00002Zm00001d06958
Zm00001d036015	RLC00015Zm00001d00750
Zm00001d036015	RLC00447Zm00001d00007
Zm00001d036030	DHH00002Zm00001d09067
Zm00001d036033	RLG00005Zm00001d02356
Zm00001d036038	RLG00420Zm00001d00001
Zm00001d036041	RLG00420Zm00001d00001
Zm00001d036041	RLC00004Zm00001d11594
Zm00001d036041	DHH00002Zm00001d09070
Zm00001d036060	DHH00002Zm00001d03911
Zm00001d036062	DHH00002Zm00001d09074
Zm00001d036081	RLX19581Zm00001d00001
Zm00001d036080	RLX19581Zm00001d00001
Zm00001d036112	RLC19579Zm00001d00001
Zm00001d036138	DHH00002Zm00001d09078
Zm00001d036152	RLG00003Zm00001d10894
Zm00001d036182	DHH00002Zm00001d03925
Zm00001d036193	DHH00017Zm00001d00219
Zm00001d036204	RLC00002Zm00001d15081
Zm00001d036205	RLC00002Zm00001d15081
Zm00001d036204	RLX18183Zm00001d00001
Zm00001d036205	RLX18183Zm00001d00001
Zm00001d036204	DHH00002Zm00001d09084
Zm00001d036205	DHH00002Zm00001d09084
Zm00001d036208	DHH00002Zm00001d09085
Zm00001d036209	DHH00002Zm00001d09085
Zm00001d036220	RLX19574Zm00001d00001
Zm00001d036220	RLG00001Zm00001d14814
Zm00001d036221	DHH00002Zm00001d03932
Zm00001d036226	DHH00002Zm00001d03933
Zm00001d036235	DHH00002Zm00001d03937
Zm00001d036236	DHH00002Zm00001d03937
Zm00001d036254	DTH00058Zm00001d00025
Zm00001d036281	RLC00063Zm00001d00060
Zm00001d036307	RLG00001Zm00001d16050
Zm00001d036307	RLG00003Zm00001d12744
Zm00001d036320	DHH00002Zm00001d03945
Zm00001d036324	RLC00002Zm00001d14873
Zm00001d036342	DHH00002Zm00001d09092
Zm00001d036365	RLG21947Zm00001d00001
Zm00001d036365	DHH00002Zm00001d03952
Zm00001d036375	RLG16689Zm00001d00001
Zm00001d036376	RLG16689Zm00001d00001
Zm00001d036412	DHH00002Zm00001d09095
Zm00001d036427	DHH00002Zm00001d03965
Zm00001d036433	RLX17749Zm00001d00001
Zm00001d036434	RLX17749Zm00001d00001
Zm00001d036486	RLC19564Zm00001d00001
Zm00001d036488	RLC19564Zm00001d00001
Zm00001d036512	DHH00002Zm00001d03976
Zm00001d036511	DHH00002Zm00001d03976
Zm00001d036575	RLC02278Zm00001d00002
Zm00001d036575	RLC00004Zm00001d10680
Zm00001d036600	DHH00002Zm00001d09106
Zm00001d036601	DHH00002Zm00001d09106
Zm00001d036628	RLG00001Zm00001d14834
Zm00001d036634	DHH00002Zm00001d09110
Zm00001d036633	DHH00002Zm00001d09110
Zm00001d036639	RLX18559Zm00001d00001
Zm00001d036640	RLX19560Zm00001d00001
Zm00001d036659	DHH00002Zm00001d03994
Zm00001d036662	RLG00287Zm00001d00013
Zm00001d036662	RLC00127Zm00001d00024
Zm00001d036664	RLC00004Zm00001d11979
Zm00001d036664	RLC00086Zm00001d00046
Zm00001d036664	DTH12864Zm00001d00003
Zm00001d036664	DHH00002Zm00001d09112
Zm00001d036669	DHH00002Zm00001d03995
Zm00001d036674	DHH00002Zm00001d03996
Zm00001d036681	RLG01121Zm00001d00002
Zm00001d036721	RLC00002Zm00001d12922
Zm00001d036733	DHH01083Zm00001d00001
Zm00001d036734	DHH01083Zm00001d00001
Zm00001d036747	DHH00002Zm00001d04001
Zm00001d036755	RLC03093Zm00001d00002
Zm00001d036755	RLC00002Zm00001d07116
Zm00001d036820	RLX18556Zm00001d00001
Zm00001d036821	RLX18556Zm00001d00001
Zm00001d036821	RLX08081Zm00001d00001
Zm00001d036823	RLX21919Zm00001d00001
Zm00001d036823	RLX08080Zm00001d00001
Zm00001d036842	RLX18555Zm00001d00001
Zm00001d036846	RLX19555Zm00001d00001
Zm00001d036854	RLX21917Zm00001d00001
Zm00001d036854	DHH00002Zm00001d09131
Zm00001d036855	RLX17210Zm00001d00001
Zm00001d036858	RLX17530Zm00001d00001
Zm00001d036859	RLX17530Zm00001d00001
Zm00001d036858	DHH00002Zm00001d09134
Zm00001d036859	DHH00002Zm00001d09134
Zm00001d036862	DHH00002Zm00001d09135
Zm00001d036866	DHH00002Zm00001d09136
Zm00001d036871	RLG00020Zm00001d00523
Zm00001d036886	DHH00002Zm00001d04025
Zm00001d036887	DHH00002Zm00001d04025
Zm00001d036907	DHH00002Zm00001d04027
Zm00001d036908	DHH00002Zm00001d04027
Zm00001d036909	DHH00002Zm00001d04027
Zm00001d036916	DHH00002Zm00001d04030
Zm00001d036932	DHH00002Zm00001d09149
Zm00001d036942	RLX18553Zm00001d00001
Zm00001d036958	DHH00002Zm00001d04033
Zm00001d036975	DHH01240Zm00001d00001
Zm00001d036983	RLC00604Zm00001d00006
Zm00001d036983	RLC00004Zm00001d11604
Zm00001d036988	DHH00002Zm00001d09152
Zm00001d036990	DHH00002Zm00001d04037
Zm00001d036999	RLG00005Zm00001d02420
Zm00001d037002	RLX03724Zm00001d00002
Zm00001d037011	RLG00005Zm00001d02421
Zm00001d037012	RLG00005Zm00001d02421
Zm00001d037014	DHH00002Zm00001d04040
Zm00001d037031	RLC00004Zm00001d11605
Zm00001d037031	RLX08044Zm00001d00001
Zm00001d037040	DHH00002Zm00001d04043
Zm00001d037065	RLC00063Zm00001d00019
Zm00001d037067	DHH00002Zm00001d04048
Zm00001d037066	DHH00002Zm00001d04048
Zm00001d037070	DHH00002Zm00001d09163
Zm00001d037071	DHH00002Zm00001d09163
Zm00001d037074	RLX19545Zm00001d00001
Zm00001d037075	RLX19545Zm00001d00001
Zm00001d037076	RLX19545Zm00001d00001
Zm00001d037077	RLX19545Zm00001d00001
Zm00001d037074	DHH00002Zm00001d09164
Zm00001d037075	DHH00002Zm00001d09164
Zm00001d037077	DHH00028Zm00001d00059
Zm00001d037119	DHH00002Zm00001d09170
Zm00001d037123	DHH00002Zm00001d09171
Zm00001d037124	DHH01235Zm00001d00001
Zm00001d037130	RLG17654Zm00001d00001
Zm00001d037133	RLG17654Zm00001d00001
Zm00001d037152	DHH00002Zm00001d04053
Zm00001d037168	DHH00002Zm00001d04056
Zm00001d037169	DHH00002Zm00001d04056
Zm00001d037175	DHH00002Zm00001d09176
Zm00001d037206	DHH00002Zm00001d09180
Zm00001d037241	DHH00002Zm00001d09185
Zm00001d037244	RLG00003Zm00001d12269
Zm00001d037244	RLG01264Zm00001d00003
Zm00001d037244	RLG00003Zm00001d05770
Zm00001d037260	DHH00002Zm00001d04062
Zm00001d037284	DHH00405Zm00001d00001
Zm00001d037286	RLG00001Zm00001d15720
Zm00001d037287	RLG00001Zm00001d15720
Zm00001d037294	DHH00002Zm00001d09189
Zm00001d037295	DHH00002Zm00001d09189
Zm00001d037301	RLX19538Zm00001d00001
Zm00001d037302	RLX19538Zm00001d00001
Zm00001d037304	RLC00004Zm00001d10710
Zm00001d037306	DHH00002Zm00001d09191
Zm00001d037317	RLX21893Zm00001d00001
Zm00001d037319	RLG00012Zm00001d00778
Zm00001d037319	RLX21892Zm00001d00001
Zm00001d037319	RLG00003Zm00001d05793
Zm00001d037325	DHH00002Zm00001d09192
Zm00001d037349	RLX07985Zm00001d00001
Zm00001d037395	RLG00003Zm00001d12588
Zm00001d037405	DHH00002Zm00001d09203
Zm00001d037415	RLX07976Zm00001d00001
Zm00001d037416	RLX07976Zm00001d00001
Zm00001d037454	RLG00007Zm00001d02789
Zm00001d037490	DHH00002Zm00001d04078
Zm00001d037501	DHH00002Zm00001d04079
Zm00001d037500	DHH00002Zm00001d04079
Zm00001d037525	DHH00002Zm00001d09215
Zm00001d037534	RLC02674Zm00001d00002
Zm00001d037558	DHH00002Zm00001d09219
Zm00001d037570	RLX21884Zm00001d00001
Zm00001d037581	RLG00060Zm00001d00104
Zm00001d037581	RLC00019Zm00001d00536
Zm00001d037581	RLX00710Zm00001dS0001
Zm00001d037589	DHH00002Zm00001d09224
Zm00001d037594	RLC00025Zm00001d00038
Zm00001d037595	RLC00025Zm00001d00038
Zm00001d037614	DHH00002Zm00001d04091
Zm00001d037642	DHH00002Zm00001d04095
Zm00001d037645	RLC00336Zm00001d00005
Zm00001d037646	RLC00336Zm00001d00005
Zm00001d037645	RLC00002Zm00001d07322
Zm00001d037646	RLC00002Zm00001d07322
Zm00001d037652	RLX17563Zm00001d00001
Zm00001d037653	RLX17563Zm00001d00001
Zm00001d037651	RLX17563Zm00001d00001
Zm00001d037652	RLC00045Zm00001d00104
Zm00001d037652	DHH00002Zm00001d09229
Zm00001d037660	RLC00218Zm00001d00006
Zm00001d037661	RLC00218Zm00001d00006
Zm00001d037731	DHH00002Zm00001d04107
Zm00001d037746	DHH00002Zm00001d09237
Zm00001d037752	DTT00021Zm00001d00099
Zm00001d037758	DHH00002Zm00001d09239
Zm00001d037768	DHH00002Zm00001d09240
Zm00001d037780	RLG00009Zm00001d01658
Zm00001d037780	DTA00063Zm00001d00001
Zm00001d037795	DHH00002Zm00001d09247
Zm00001d037819	RLX17092Zm00001d00001
Zm00001d037822	RLX17092Zm00001d00001
Zm00001d037824	RLX17092Zm00001d00001
Zm00001d037826	RLX17092Zm00001d00001
Zm00001d037822	DHH00002Zm00001d04121
Zm00001d037824	DHH00002Zm00001d04122
Zm00001d037826	DHH00001Zm00001d04592
Zm00001d037837	RLC00004Zm00001d11621
Zm00001d037838	RLC00004Zm00001d11621
Zm00001d037837	RLG00001Zm00001d14869
Zm00001d037838	RLG00001Zm00001d14869
Zm00001d037840	DHH00002Zm00001d09254
Zm00001d037876	RLX19528Zm00001d00001
Zm00001d037876	RLG00001Zm00001d14871
Zm00001d037884	RLC03423Zm00001d00002
Zm00001d037884	RLX19527Zm00001d00001
Zm00001d037889	RLX19526Zm00001d00001
Zm00001d037889	DHH00002Zm00001d04128
Zm00001d037893	RLC00004Zm00001d11622
Zm00001d037904	RLC01319Zm00001d00004
Zm00001d037913	DHH00002Zm00001d09260
Zm00001d037931	DHH00002Zm00001d09262
Zm00001d037942	DHH00002Zm00001d04134
Zm00001d037945	DTT12974Zm00001d00001
Zm00001d037952	DHH00002Zm00001d09264
Zm00001d037983	DHH00002Zm00001d09268
Zm00001d037986	DHH00002Zm00001d09269
Zm00001d037987	DHH00002Zm00001d09269
Zm00001d037997	RLC00026Zm00001d00440
Zm00001d037996	RLC00026Zm00001d00440
Zm00001d038077	DHH00002Zm00001d09278
Zm00001d038099	RLC00096Zm00001d00005
Zm00001d038129	DHH00002Zm00001d04149
Zm00001d038148	DHH00002Zm00001d09283
Zm00001d038184	DHH00002Zm00001d09285
Zm00001d038213	RLG00008Zm00001d02991
Zm00001d038230	DHH00002Zm00001d04156
Zm00001d038232	DHH00002Zm00001d04156
Zm00001d038244	RLX18547Zm00001d00001
Zm00001d038249	DHH00008Zm00001d00550
Zm00001d038255	RLG07872Zm00001d00001
Zm00001d038266	DHH00001Zm00001d04613
Zm00001d038276	DHH00002Zm00001d04162
Zm00001d038293	DHH00002Zm00001d04164
Zm00001d038307	RLG00003Zm00001d12293
Zm00001d038308	RLG00003Zm00001d12293
Zm00001d038309	RLG00003Zm00001d12293
Zm00001d038308	DHH00002Zm00001d04166
Zm00001d038309	DHH00002Zm00001d04166
Zm00001d038314	DHH00002Zm00001d04167
Zm00001d038360	RLC00358Zm00001d00010
Zm00001d038383	DHH00002Zm00001d09303
Zm00001d038384	DHH00002Zm00001d09303
Zm00001d038414	RLX07861Zm00001d00001
Zm00001d038426	RLX17288Zm00001d00001
Zm00001d038427	RLX17288Zm00001d00001
Zm00001d038425	RLX17288Zm00001d00001
Zm00001d038426	DHH00001Zm00001d09611
Zm00001d038425	DHH00001Zm00001d09611
Zm00001d038444	DHH00002Zm00001d04179
Zm00001d038457	DHH00002Zm00001d09310
Zm00001d038482	DHH00002Zm00001d09311
Zm00001d038492	DHH00002Zm00001d04185
Zm00001d038493	DHH00002Zm00001d04185
Zm00001d038502	DHH00002Zm00001d04186
Zm00001d038505	DHH00002Zm00001d04187
Zm00001d038524	RLX21860Zm00001d00001
Zm00001d038560	DHH00002Zm00001d04188
Zm00001d038561	DHH00002Zm00001d04188
Zm00001d038564	RLC00002Zm00001d15229
Zm00001d038565	RLC00002Zm00001d15229
Zm00001d038567	RLC00002Zm00001d15229
Zm00001d038568	RLC00002Zm00001d15229
Zm00001d038566	RLC00002Zm00001d15229
Zm00001d038571	DTT00016Zm00001d00413
Zm00001d038580	DHH00002Zm00001d09317
Zm00001d038601	DHH00002Zm00001d04190
Zm00001d038604	DHH00002Zm00001d09319
Zm00001d038619	DHH00002Zm00001d09321
Zm00001d038664	DHH00002Zm00001d04200
Zm00001d038694	DHH01176Zm00001d00001
Zm00001d038770	DHH00002Zm00001d09330
Zm00001d038771	DHH00002Zm00001d09330
Zm00001d038778	DHH00002Zm00001d04206
Zm00001d038789	DHH00002Zm00001d04207
Zm00001d038813	RLX21855Zm00001d00001
Zm00001d038867	RLX19515Zm00001d00001
Zm00001d038902	RIL00009Zm00001d00006
Zm00001d038947	DHH00002Zm00001d04214
Zm00001d038951	DHH00002Zm00001d04215
Zm00001d038958	DHH00002Zm00001d04216
Zm00001d038987	DHH00002Zm00001d04219
Zm00001d039009	DHH00002Zm00001d09346
Zm00001d039045	DHH00002Zm00001d04222
Zm00001d039073	DHH00002Zm00001d04224
Zm00001d039151	DHH00002Zm00001d09353
Zm00001d039152	DHH00002Zm00001d09353
Zm00001d039153	DHH00002Zm00001d09353
Zm00001d039205	RLX21848Zm00001d00001
Zm00001d039206	RLX21848Zm00001d00001
Zm00001d039207	RLX21848Zm00001d00001
Zm00001d039213	DHH00001Zm00001d04631
Zm00001d039231	RLG00433Zm00001d00004
Zm00001d018591	RLC00002Zm00001d14240
Zm00001d018591	RLG01040Zm00001d00002
Zm00001d018604	RLC00063Zm00001d00034
Zm00001d018608	DHH00002Zm00001d04243
Zm00001d018654	DTC00014Zm00001d00006
Zm00001d018686	RLC19786Zm00001d00001
Zm00001d018687	RLC19786Zm00001d00001
Zm00001d018686	RLC22496Zm00001d00001
Zm00001d018687	RLC22496Zm00001d00001
Zm00001d018710	RLX22495Zm00001d00001
Zm00001d018733	RLC00099Zm00001d00039
Zm00001d018767	DHH00002Zm00001d09380
Zm00001d018768	DHH00002Zm00001d09380
Zm00001d018784	DHH00002Zm00001d09381
Zm00001d018785	DHH00002Zm00001d09381
Zm00001d018814	RLG00005Zm00001d03800
Zm00001d018815	RLG00005Zm00001d03800
Zm00001d018824	DHH00002Zm00001d09384
Zm00001d018856	DHH00002Zm00001d09386
Zm00001d018920	RLX19782Zm00001d00001
Zm00001d018920	DHH00002Zm00001d09391
Zm00001d018953	RLC00029Zm00001d00287
Zm00001d018953	DHH00008Zm00001d01161
Zm00001d018956	DHH00002Zm00001d04276
Zm00001d018960	DHH00002Zm00001d04278
Zm00001d018978	RLX02407Zm00001dS0014
Zm00001d018980	DHH00002Zm00001d04279
Zm00001d018989	RLX07724Zm00001d00001
Zm00001d018990	RLC19781Zm00001d00001
Zm00001d018995	RLG17905Zm00001d00001
Zm00001d019019	RLX19780Zm00001d00001
Zm00001d019031	RLX00095Zm00001d00044
Zm00001d019031	RLG00455Zm00001d00008
Zm00001d019031	DHH00002Zm00001d04285
Zm00001d019055	RLC00004Zm00001d11510
Zm00001d019056	RLC00004Zm00001d11510
Zm00001d019073	RLC01067Zm00001d00004
Zm00001d019074	RLC01067Zm00001d00004
Zm00001d019081	DHH00002Zm00001d04292
Zm00001d019082	DTT16753Zm00001d00015
Zm00001d019105	RLG19775Zm00001d00001
Zm00001d019110	DHH00002Zm00001d04300
Zm00001d019111	RLC00002Zm00001d07704
Zm00001d019126	DHH00002Zm00001d04304
Zm00001d019129	RLG19774Zm00001d00001
Zm00001d019129	RLC00002Zm00001d12520
Zm00001d019132	DHH00002Zm00001d04306
Zm00001d019136	DHH00002Zm00001d04308
Zm00001d019155	RLC02610Zm00001d00002
Zm00001d019156	RLC02610Zm00001d00002
Zm00001d019175	DHH00002Zm00001d09416
Zm00001d019187	DHH00002Zm00001d09417
Zm00001d019188	DHH00002Zm00001d09417
Zm00001d019189	DHH00002Zm00001d09417
Zm00001d019198	DHH00002Zm00001d04320
Zm00001d019235	DHH00002Zm00001d09422
Zm00001d019236	DHH00002Zm00001d09422
Zm00001d019235	RLG00011Zm00001d00678
Zm00001d019236	RLG00011Zm00001d00678
Zm00001d019237	DHH00010Zm00001d00238
Zm00001d019243	RLG00001Zm00001d15912
Zm00001d019243	RLG00106Zm00001d00017
Zm00001d019271	RLG00379Zm00001d00009
Zm00001d019273	DHH00002Zm00001d04332
Zm00001d019289	DHH00002Zm00001d04335
Zm00001d019300	DHH00385Zm00001d00001
Zm00001d019308	DHH00002Zm00001d04337
Zm00001d019309	DHH00002Zm00001d04337
Zm00001d019310	DHH00002Zm00001d04337
Zm00001d019319	DHH00002Zm00001d04341
Zm00001d019322	RLC00002Zm00001d14839
Zm00001d019339	RLC00026Zm00001d00386
Zm00001d019390	RLC00002Zm00001d12550
Zm00001d019390	RLX14021Zm00001dS0025
Zm00001d019393	RLG00246Zm00001d00013
Zm00001d019393	RLC00014Zm00001d00929
Zm00001d019396	DHH00002Zm00001d04352
Zm00001d019406	RLX07603Zm00001d00001
Zm00001d019412	DHH00002Zm00001d09441
Zm00001d019416	DHH00959Zm00001d00001
Zm00001d019418	DHH00959Zm00001d00001
Zm00001d019442	RLG00005Zm00001d03813
Zm00001d019443	RLG00005Zm00001d03813
Zm00001d019442	DHH00002Zm00001d04359
Zm00001d019443	DHH00002Zm00001d04359
Zm00001d019451	RLG00001Zm00001d14499
Zm00001d019519	DHH00002Zm00001d04372
Zm00001d019521	RLG00001Zm00001d15604
Zm00001d019570	RLC00002Zm00001d12569
Zm00001d019584	DHH00002Zm00001d09462
Zm00001d019605	RLX17345Zm00001d00001
Zm00001d019621	DHH00002Zm00001d04378
Zm00001d019622	DHH00002Zm00001d04379
Zm00001d019632	RLG00043Zm00001d00130
Zm00001d019642	RLC00004Zm00001d11526
Zm00001d019659	RLG00010Zm00001d01165
Zm00001d019660	RLG00010Zm00001d01165
Zm00001d019674	RLG00208Zm00001d00017
Zm00001d019674	RLG00006Zm00001d03586
Zm00001d019676	RLC00104Zm00001d00029
Zm00001d019676	DTH00015Zm00001d00008
Zm00001d019678	RLX22420Zm00001d00001
Zm00001d019679	RLX22420Zm00001d00001
Zm00001d019680	RLX22420Zm00001d00001
Zm00001d019679	RLX07506Zm00001d00001
Zm00001d019680	RLX07506Zm00001d00001
Zm00001d019692	RLC00002Zm00001d14274
Zm00001d019692	RLG02900Zm00001d00002
Zm00001d019695	DHH00002Zm00001d04388
Zm00001d019724	DHH00002Zm00001d04396
Zm00001d019742	DHH00002Zm00001d09477
Zm00001d019743	DHH00002Zm00001d09477
Zm00001d019745	DHH00002Zm00001d09478
Zm00001d019751	RLG00512Zm00001d00003
Zm00001d019751	DHH00002Zm00001d04403
Zm00001d019760	RLG02263Zm00001d00003
Zm00001d019761	RLG00036Zm00001d00217
Zm00001d019762	RLG00090Zm00001d00036
Zm00001d019770	RLG00001Zm00001d15916
Zm00001d019771	RLG00001Zm00001d15916
Zm00001d019768	RLG00001Zm00001d15916
Zm00001d019768	RLC00004Zm00001d10451
Zm00001d019770	RLC00002Zm00001d14275
Zm00001d019771	RLC00002Zm00001d14275
Zm00001d019792	RLG00006Zm00001d04076
Zm00001d019793	RLG00006Zm00001d04076
Zm00001d019794	RLG00006Zm00001d04076
Zm00001d019795	RLG00006Zm00001d04076
Zm00001d019804	RLG00155Zm00001d00019
Zm00001d019806	RLG00155Zm00001d00019
Zm00001d019807	RLG00155Zm00001d00019
Zm00001d019805	RLG00155Zm00001d00019
Zm00001d019806	RLX03294Zm00001d00002
Zm00001d019807	RLX03294Zm00001d00002
Zm00001d019805	RLX03294Zm00001d00002
Zm00001d019813	RLG00010Zm00001d01167
Zm00001d019815	RLG00010Zm00001d01167
Zm00001d019816	RLG00010Zm00001d01167
Zm00001d019814	RLG00010Zm00001d01167
Zm00001d019813	DHH00002Zm00001d04410
Zm00001d019815	DHH00002Zm00001d04410
Zm00001d019818	DHH00002Zm00001d04411
Zm00001d019821	RLG00028Zm00001d00326
Zm00001d019821	RLX07407Zm00001d00001
Zm00001d019822	RLG04641Zm00001d00001
Zm00001d019822	RLG00021Zm00001d00155
Zm00001d019825	RLG01052Zm00001d00003
Zm00001d019825	DHH00002Zm00001d04412
Zm00001d019831	RLG00001Zm00001d15624
Zm00001d019853	RLG00001Zm00001d16092
Zm00001d019854	RLG00001Zm00001d16092
Zm00001d019853	DHH00002Zm00001d04417
Zm00001d019854	DHH00002Zm00001d04417
Zm00001d019858	DHH00002Zm00001d09491
Zm00001d019857	DHH00002Zm00001d09491
Zm00001d019861	RLG01706Zm00001d00002
Zm00001d019864	DHH00002Zm00001d04418
Zm00001d019873	RLG00006Zm00001d03617
Zm00001d019875	DHH00001Zm00001d09822
Zm00001d019879	RLX04404Zm00001d00001
Zm00001d019879	RLX18630Zm00001d00001
Zm00001d019897	DHH00002Zm00001d04420
Zm00001d019901	RLG00237Zm00001d00003
Zm00001d019908	RIT00002Zm00001d00043
Zm00001d019910	RLX19735Zm00001d00001
Zm00001d019914	RLG00001Zm00001d16095
Zm00001d019919	DHH00002Zm00001d04428
Zm00001d019923	RLG00001Zm00001d15633
Zm00001d019923	RLC00004Zm00001d10472
Zm00001d019923	DHH00002Zm00001d04430
Zm00001d019941	RLC00445Zm00001d00008
Zm00001d019941	RLG00006Zm00001d03987
Zm00001d019945	DHH00002Zm00001d09502
Zm00001d019946	RLX18627Zm00001d00001
Zm00001d019952	DHH00002Zm00001d04435
Zm00001d019953	DHH00002Zm00001d04435
Zm00001d019991	DHH00002Zm00001d04440
Zm00001d019992	DHH00002Zm00001d04440
Zm00001d019998	RLX19723Zm00001d00001
Zm00001d019998	RLG00021Zm00001d00342
Zm00001d020000	RLX04637Zm00001d00001
Zm00001d020031	RLG03194Zm00001d00002
Zm00001d020034	DHH00002Zm00001d09520
Zm00001d020035	DHH00002Zm00001d09520
Zm00001d020033	DHH00002Zm00001d09520
Zm00001d020041	RLC01695Zm00001d00002
Zm00001d020058	RLC00250Zm00001d00012
Zm00001d020058	DHH00002Zm00001d09522
Zm00001d020059	RLC00773Zm00001d00005
Zm00001d020060	RLC00773Zm00001d00005
Zm00001d020059	DHH00002Zm00001d04452
Zm00001d020060	DHH00002Zm00001d04452
Zm00001d020068	RLG00011Zm00001d01092
Zm00001d020070	RLG00043Zm00001d00090
Zm00001d020070	RLG00001Zm00001d14622
Zm00001d020070	DHH00002Zm00001d04453
Zm00001d020077	RLG02820Zm00001d00002
Zm00001d020081	DHH00002Zm00001d04455
Zm00001d020082	DHH00002Zm00001d04455
Zm00001d020083	DHH00002Zm00001d04455
Zm00001d020088	RLG00001Zm00001d15645
Zm00001d020088	RLC00002Zm00001d12609
Zm00001d020091	RLG18626Zm00001d00001
Zm00001d020091	RLG00056Zm00001d00111
Zm00001d020091	RLG00006Zm00001d03634
Zm00001d020113	RLG00424Zm00001d00008
Zm00001d020113	RLX18625Zm00001d00001
Zm00001d020114	RLG00001Zm00001d14626
Zm00001d020114	DHH00002Zm00001d09529
Zm00001d020119	DHH00002Zm00001d04461
Zm00001d020120	RLG00424Zm00001d00007
Zm00001d020120	RLG19714Zm00001d00001
Zm00001d020125	RLG18623Zm00001d00001
Zm00001d020125	RLC00004Zm00001d11533
Zm00001d020125	RLG00003Zm00001d10610
Zm00001d020125	RLG00292Zm00001d00005
Zm00001d020135	DHH00002Zm00001d09530
Zm00001d020179	DHH00259Zm00001d00001
Zm00001d020190	DHH00002Zm00001d04475
Zm00001d020191	DHH00002Zm00001d04475
Zm00001d020192	DHH00002Zm00001d09541
Zm00001d020199	DHH00002Zm00001d09542
Zm00001d020203	RLC00002Zm00001d14845
Zm00001d020202	RLC00002Zm00001d14845
Zm00001d020203	RLG00001Zm00001d15653
Zm00001d020202	RLG00001Zm00001d15653
Zm00001d020203	RLG22289Zm00001d00001
Zm00001d020202	RLG22289Zm00001d00001
Zm00001d020210	DHH00002Zm00001d09546
Zm00001d020227	RLC17898Zm00001d00001
Zm00001d020231	RLG00283Zm00001d00012
Zm00001d020255	DHH00002Zm00001d09548
Zm00001d020262	DHH00002Zm00001d09550
